1.00000	4900	-0.00799	1.70000	130830	-2.25023	1.00000	0	-0.35137
2.36584	11593	-0.01020	4.02193	130997	-1.90517	1.00000	0	-0.29000
15.79169	77379	-0.11289	26.84587	131545	-0.37094	1.00000	0	-0.86439
26.72706	130963	-0.80000	45.43601	130963	-0.09784	1.00000	0	-1.90477
13.75707	67410	-0.07842	23.38702	128078	-0.47533	1.00000	0	-2.12000
3.13041	15339	-0.01170	5.32170	130382	-1.73566	1.00000	0	-1.87409
